"numero de elemento","elemento"
"59","80"
"58","79"
"57","78"
"56","74"
"55","74"
"54","73"
"53","71"
"52","70"
"51","68"
"50","68"
"49","67"
"48","64"
"47","63"
"46","62"
"45","62"
"44","61"
"43","61"
"42","59"
"41","57"
"40","57"
"39","56"
"38","55"
"37","53"
"36","52"
"35","52"
"34","52"
"33","51"
"32","48"
"31","48"
"30","48"
"29","46"
"28","44"
"27","41"
"26","40"
"25","40"
"24","38"
"23","38"
"22","34"
"21","31"
"20","31"
"19","31"
"18","27"
"17","26"
"16","25"
"15","23"
"14","23"
"13","21"
"12","19"
"11","19"
"10","17"
"9","17"
"8","16"
"7","16"
"6","14"
"5","11"
"4","5"
"3","5"
"2","4"
"1","3"
